Puesto,Ciudad,Fecha
Desarrollador Web Full Stack Php,En remoto,08/09/16
Programador para realidad aumentada,"Madrid, España",20/07/10
Comercial /jefe de ventas,"Madrid, España",18/07/11
Game Designer,"Sant Just Desvern, España",19/09/13
Desarrollador para iPhone,"Madrid, España",21/01/10
Freelance presencial en Madrid. PHP Wordpress,"Alcorcón, España",08/11/12
Técnico Informático,"Palma, España",19/04/13
Back End Developer Manager J2ee,"Madrid, España",17/03/15
Prácticas - Diseñador Grafico en Start-up Web en plena expansion,"Madrid, España",22/11/13
Comercial de Publicidad,"Madrid, España",22/12/14
"Técnico Desarrollador (PHP, HTML, JavaScript, MySQL y AJAX)...","Madrid, España",03/11/11
Desarrollador senior Symfony 2,"Madrid, España",03/12/15
Web Developer Ruby on Rails,"Madrid, España",15/04/10
Creativo Arte,"Madrid, España",13/09/10
Diseñador Gráfico,"Madrid, España",05/09/16
Programador web para proyectos e-learning,"Madrid, España",04/12/12
Programador Magento,"Manresa, España",28/02/12
Helpdesk,"Barcelona, España",15/12/16
dissenyador gràfic,"Barcelona, España",16/02/12
Maquetador Web Media Jornada,"Alcobendas, España",05/06/12
Dupla creativa digital con poca experiencia,"Madrid, España",17/03/15
Beca 6 meses // Desarrollador maquetador WEB,"Madrid, España",21/08/13
Superstar Photography Intern Valencia,"Valencia, España",24/05/16
Coordinadora/or Equipo de Soporte Técnico,"Barcelona, España",20/08/15
Game Designer,"Barcelona, España",25/07/14
Senior Frontend Developer,"Madrid, España",07/12/16
Informático Freelance,"Alacant, España",11/09/14
Front-end Developer (Senior),"Barcelona, España",15/01/09
Diseñador Wordpress freelance,"Fogars de la Selva, España",13/10/11
Fron-end Developer,"Barcelona, España",10/04/13
RESPONSABLE DEPARTAMENTO INFORMÁTICA .,"Madrid, España",25/01/11
Diseñador/a Gráfico Textil Proveedor Moda,"Barcelona, España",20/06/13
SEM/SEO/SMM,"Pozuelo de Alarcón, España",11/03/13
Diseñador de Interacción,"Madrid, España",28/02/14
Community Manager bilingüe (inglés-español),"Madrid, España",15/01/14
Profesor Freelance Mac OS X Support Essentials.,En remoto,07/07/11
Diseñador Flash con conocimientos de ActionScript3,"Barcelona, España",20/01/14
Técnico de sistemas Siebel,"Barcelona, España",23/04/12
Desarrollador Experto Apps en Android,"Madrid, España",18/05/16
Supervisor Sr. o Director de Cuentas Jr.,"Madrid, España",21/09/09
QA Test Engineer,"Barcelona, España",08/11/16
Desarrollador Actionscript,"Buenos Aires, Argentina",12/02/09
Ecommerce & Revenue Training,"Palma, España",14/04/16
Preimpresor / Artefinalista,"Ibi, España",25/10/16
Diseñador Gráfico,"Barcelona, España",26/08/15
Frontend web developer/Programador web,"Ciudad Real, España",06/02/10
Frontend Developer /w Graphic Design Skills,"Barcelona, España",08/07/15
Web Content France,"Barcelona, España",09/12/15
Desarrollador de Apps para Android/iOS,"Madrid, España",31/07/15
Diseñador / Maquetador,"Madrid, España",31/10/14
FrontEnd Developer,"Sevilla, España",16/11/16
Diseñador Gráfico/Web,"Vitoria-Gasteiz, España",19/05/10
Diseñador Wordpress Experto SEO,"Madrid, España",02/09/14
Junior SEO/SEM y Analítica Digital,"Barcelona, España",15/06/16
Desarrollador Backend,"Oviedo, España",25/01/17
Diseñador de PLV,"Moncada y Reixach, España",10/09/14
Programador/a Web,"Barcelona, España",10/05/16
Programador para móvil y web,"Las Rozas, España",21/04/09
Desarrollador Senior PHP,"Barcelona, España",29/09/14
Rotuladores,"Madrid, España",23/05/12
Creativo Arte prácticas,"Madrid, España",26/04/13
Desarrollador Web 'Full-stack (Dev-Ops)',"Barcelona, España",13/06/16
Derrollo Web / Webmaster,"Valencia, España",18/04/13
Programador Junior PHP,"Tartagal, Argentina",02/03/11
Diseñador y programador web (junior),"Madrid, España",20/06/11
Programador .NET,"Madrid, España",06/03/17
Diseñador web front-end y back-end,"Sevilla, España",16/06/14
Programador J2EE Junior,"Barcelona, España",13/03/14
Motiongrapher/Producer,"Madrid, España",12/05/10
Packaging Designer (m/f),"Hamburgo, Alemania",23/10/15
Desarrollador de Apps Android,"Santiago de Compostela, España",02/03/16
Programadores Senior Full Stack,"Madrid, España",30/07/15
Programadores PHP Senior,"Barcelona, España",23/09/15
Graphic Designer / Customer Services,"Barcelona, España",10/06/14
Quality Assurance,"Barcelona, España",17/09/14
Director de arte,"Madrid, España",22/09/16
Programador Liferay,"Valencia, España",27/12/11
PROGRAMADOR@ PHP,"Barcelona, España",17/09/12
Programador/a web estratosférico/a,"Barcelona, España",15/12/11
Creativo/a off y online senior,"Madrid, España",31/05/11
Comercial/vendedor de productos online,"Barcelona, España",11/05/12
Prácticas &quot;diseñadorarte&quot; web en agencia digital,En remoto,08/11/10
Arquitecto Proyecto Web / eCommerce,"Barcelona, España",08/02/11
Copy & Contents,"Barcelona, España",02/02/17
Experto en SEO y e-commerce,Indiferente,29/03/16
Programador html5,"Barcelona, España",17/11/14
Programador Flash,"Madrid, España",11/06/10
Diseñadores expertos con habilidades creativas,"Madrid, España",25/01/17
Looking for an iOS Ninja,"Barcelona, España",23/07/15
Freelance Adaptaciones Publicidad Digital,"Madrid, España",14/01/14
Gestor comercial,"Barcelona, España",18/03/12
Artista Senior en software 3D (Urgente),"Barcelona, España",06/08/15
Delineante industrial,"Valencia, España",20/01/11
Visual Designer,"Barcelona, España",13/10/14
Web developer,"Barcelona, España",18/12/09
Profesional Junior de InBound Marketing (SEO-SSMM),"Madrid, España",25/06/15
Motion Grapher,"Madrid, España",12/01/17
Diseñador Gráfico/Web  & Community Manager,"Madrid, España",22/06/16
Diseñador 3D,"Granollers, España",11/01/16
Copy Senior para freelance,"Madrid, España",17/03/10
Director de Arte y UX,"Madrid, España",19/12/16
¡Urgente! Editor y Animador Motion Graphics para trabajo puntual,"Madrid, España",18/12/13
Project Manager Interactivo,"Barcelona, España",26/11/09
Camarógrafo freelance,"Herencia, España",20/11/10
Programador en PHP,"Barcelona, España",23/03/09
Analistas Programadores,"Madrid, España",18/09/15
Desarrollador iOS y Android,"Madrid, España",12/05/15
Front End / Diseñador Online Junior (media jornada),"Madrid, España",27/09/13
UI/UX Designer for mobile and desktop apps,"Barcelona, España",03/09/15
Prácticas - Diseñador Gráfico / Web,"Madrid, España",23/06/14
Programadores PHP/HTML/JS,"Madrid, España",02/09/11
Analista Programador WEB / PHP,"Madrid, España",28/01/13
Business Manager,"Madrid, España",04/01/16
Becario Diseño,"Madrid, España",27/06/11
Ejecutiv@ de cuentas trainee,"Madrid, España",31/05/12
Programador freelance Drupal,En remoto,18/11/10
Social Media Manager,"Málaga, España",31/10/16
Programador Apps Moviles,"Madrid, España",03/11/10
Director de arte Online,"Barcelona, España",27/04/15
Programador Senior PHP/MySQL,"Barcelona, España",08/07/14
Copy Freelance,"Madrid, España",05/12/14
Junior Packaging Designer (m/f),"Hamburgo, Alemania",22/10/15
Diseñador Plana Senior - Tordera (Barcelona),"Tordera, España",10/01/11
Diseñador Web,"Barcelona, España",13/04/11
(UK) Consultor CX/UX/UI Designer,"Madrid, España",06/07/15
Programador Freelance Zend Framework,En remoto,20/01/12
Desarrollador Flash,"Buenos Aires, Argentina",25/09/09
Director de Arte,"Madrid, España",09/06/09
Compartir estudio en La Latina/Madrid,En remoto,14/11/11
Consultor estratégico de proyectos web para Barcelona,"Barcelona, España",27/01/11
Ejecutivo de Cuentas Junior,"Madrid, España",11/03/10
Programador Joomla Freelance,"Madrid, España",14/01/15
Programador Java,"Madrid, España",10/12/15
Community Manager Junior - Freelance (Native English),"Madrid, España",03/04/14
Web designer,"Barcelona, España",13/04/11
Editor - Short Stories,"Barcelona, España",04/08/15
Fotógrafo Freelance,"Córdoba, España",21/09/16
Senior Game Designer,"Madrid, España",18/07/10
Diseñador/a Web,"Madrid, España",09/05/11
Desarollador Web Junior,"Badalona, España",25/02/16
Diseñador/a After Effects,"Madrid, España",07/02/17
UI/UX Designer Digital,"Madrid, España",07/09/16
Programador Web,"Barcelona, España",20/08/10
Perfiles Java para Alemania,En remoto,26/12/12
Diseñador web y maquetación xhtml,En remoto,08/12/10
Senior Consultant.Solution Marketing Experts,"Madrid, España",28/03/12
Diseñador/maquetador web en Mortensen,"Barcelona, España",06/11/08
Animador 2D - Motion Graphics,"A Coruña, España",17/02/14
Frontend - Wordpress Developer,"Madrid, España",23/01/15
Product Manager. Specialized in M2M products and services,"Madrid, España",28/03/12
PHP Developer,"Barcelona, España",12/02/15
Post-producción y 3D para Mapping,"Madrid, España",03/06/16
Becario Diseñador Web,En remoto,21/02/11
E-commerce Marketing Online Manager,"Barcelona, España",03/06/11
Diseñador/a de Calzado (niño y mujer),"Madrid, España",24/04/14
Senior UI Developer,"Málaga, España",24/08/15
Programador web Freelance,En remoto,09/02/11
User Experience/ Visual Designer Internship,"Madrid, España",29/08/14
Programador web,"Madrid, España",27/06/16
Becario Ejecutivo de Cuentas.,"Madrid, España",02/11/11
Diseñador Gráfico Textil,"Mataró, España",04/04/16
Front End Developer - Architect,"Barcelona, España",21/12/12
Desarrollador Aplicaciones,En remoto,12/04/11
Programador back-end freelance,"Madrid, España",16/11/10
"Director de arte en FCB SPAIN, Barcelona","Barcelona, España",12/11/15
Programador freelance iPhone / Android,"Otura, España",25/04/11
Programador AS3 freelance,"Madrid, España",13/10/10
Community Manager - Prácticas,"Alcobendas, España",15/03/17
Prácticas redactor,"Barcelona, España",17/09/13
Project Manager de división interactiva,"Barcelona, España",27/04/09
Responsable Dpto. Plana/Vestir - Tordera (Barcelona),"Tordera, España",02/03/11
Senior PHP Developer,"Barcelona, España",14/09/15
"SEO, creativos interactivos, programadores y diseñadores web,...","Móstoles, España",04/12/09
Diseñador/maquetador Flash,"Boadilla del Monte, España",21/10/08
Diseñador Creativo,"Barcelona, España",02/11/15
"Maquetadores Web (HTML,XHTML,CSS)-Incorporacion Inmediata","Madrid, España",30/08/11
Diseñador/a Gráfico,"Mollet del Vallès, España",22/12/16
Informático Especialista JAVA,"Madrid, España",24/06/15
Diseñador que hable inglés y aleman,"Jávea, España",11/07/13
Analista Programador/a Front-end & Mobile,"Barcelona, España",26/02/14
Editor HTML5 Especialista en tablets (Ipad/Android),"Madrid, España",23/09/14
Junior jS/HTML5/CSS3 engineer (native french),"Barcelona, España",10/03/16
Responsable de ventas,"Barcelona, España",30/05/16
Animador 2D Freelance,"Garland, Estados Unidos",16/10/12
Formador experimentado en Autodesk Mudbox,En remoto,16/06/13
Diseñador Gráfico Textil,"Narón, España",01/10/14
Programador / Desarrollador Web,"Madrid, España",11/02/14
Programador/Maquetador Web,"Madrid, España",26/01/10
Fullstack junior,"Madrid, España",02/12/15
prácticas en estudio de diseño,"Sevilla, España",03/11/10
Game Developer PHP Backend,"Hamburgo, Alemania",02/10/14
2 Consultor/a Comercial en 8Belts,"Madrid, España",05/03/15
"Diseñador Web, Flash y con base en Diseño Gráfico","Barcelona, España",17/03/10
Freelancer módulos prestashop,Indiferente,07/08/13
Programador Front-End,"Madrid, España",05/04/13
Frontend Developer,"Barcelona, España",14/03/16
Operador 3DSMax y Fume fx,"Zaragoza, España",09/11/10
Testeador Selenium,"Barcelona, España",05/07/10
Director técnico / Programador senior,"Barcelona, España",07/06/13
Analista Programador – Especialista en Movilidad,"Sevilla, España",04/01/17
HelpDesk Tecnico de Sistemas,"Barcelona, España",14/09/16
Desarrollador Front- End/ Web,"Madrid, España",02/12/15
Responsable Partnership - Entorno Tecnológico,"Pozuelo de Alarcón, España",29/10/15
Diseñador / maquetador web,"Madrid, España",05/09/10
Community Manager,"Madrid, España",24/11/10
Diseñador Gráfico especializado en Formación online,"Barcelona, España",01/02/17
Programador 3D- Nintendo 3DS,"Madrid, España",21/03/11
Administrativo/a Junior,"Barcelona, España",29/12/16
Diseñadores UX/UI Freelance,En remoto,12/04/16
Comercial de Aplicaciones Web &amp; Sistemas,"Madrid, España",18/01/13
Dissenyador Gràfic - Tordera (Barcelona),"Tordera, España",30/08/10
Prácticas - Diseñador/a Gráfico/a,"Barcelona, España",26/09/16
Digital Account Manager,"Madrid, España",30/01/17
Programador Web,"Barcelona, España",10/11/11
Consultor/a SEM-SEO Junior,"Málaga, España",23/01/17
Communications Manager,"Madrid, España",02/08/16
Diseñador Freelance,"Rubí, España",20/06/14
Diseñador web specialista en canal retail,"Vigo, España",13/02/15
Web/Graphic Designer (Intern Position),"Barcelona, España",14/12/15
Copy digital con experiencia en gestión de redes,"Barcelona, España",21/11/13
Programador PHP o .NET,"Madrid, España",02/12/11
Copy Junior todo terreno (ON/OFF),"Barcelona, España",01/07/16
Trainee Programador Web,"Madrid, España",05/06/09
Programador.NET,"Palma, España",08/07/13
Diseñador 3d,"Granada, España",06/12/12
Lead Developer,"Valencia, España",17/11/16
Operador Técnico Junior de Eventos (Ingeniero/Productor),"Barcelona, España",27/12/16
Programador MYSQL Y PHP,"Madrid, España",05/05/11
Prácticas de diseño 3D industrial,"Alcalá de Henares, España",05/10/16
Decorador/a Junior - Prácticas,"Barcelona, España",06/02/17
Digital Strategy Managers,"Madrid, España",09/05/16
WEB MASTER – DISEÑADOR ONLINE,"Madrid, España",09/03/12
Diseñador - maquetador editorial,"Barcelona, España",10/04/14
Prácticas de maquetación/diseño online,"Madrid, España",11/10/16
Desarrollador full-stack,"Madrid, España",26/01/17
Lead Developer (Ruby On Rails),"Madrid, España",25/08/14
Maquetador frontend HTML y CSS,"Madrid, España",06/11/14
"Diseñador web experto en Marketing, Imagen y Publicidad","Madrid, España",27/03/13
Programador informático,"Madrid, España",22/11/16
Buscamos  profesionales expertos en programas de diseño y pro...,"Madrid, España",23/10/12
Frontend,"Pozuelo de Alarcón, España",07/11/16
Videógrafo de Boda,"Madrid, España",01/10/14
Programador Java,"Madrid, España",26/01/16
Marketing Digital Manager,"Madrid, España",04/03/16
Buscamos maquetador para incorporar a nuestra plantilla en Ma...,"Madrid, España",01/03/11
Profesional Freelance en Diseño Gráfico y Dirección de Arte.,"Madrid, España",24/06/15
"Urge - Programador php, Mysql","Barcelona, España",17/09/13
iOS Developer,"Barcelona, España",13/01/17
Frontend Developer,"Alacant, España",14/02/14
Beca comunicación e internacionalización,"Madrid, España",10/10/16
Multimedia Designer,"Barcelona, España",05/10/11
Diseñador front end (Zaragoza),"Zaragoza, España",14/04/15
Junior iOS Developer,"Londres, Reino Unido",09/01/13
Content Manager Junior,"Granollers, España",04/09/15
Becario Flash / As3,"Madrid, España",13/01/11
Truque ^_^,"Barcelona, España",13/10/10
Diseñador de motion graphics,En remoto,22/03/12
Diseño gráfico y web - Prácticas,"Londres, Reino Unido",27/02/17
Técnico de RR.HH,En remoto,01/07/11
desarrollador video 3dmax y posproducción,"Barcelona, España",12/12/13
Web Developer Lead,"Madrid, España",14/03/12
Auxiliar: Comercial y TeleMarketing  (sector Internet),"Móstoles, España",05/10/12
Programador Php Drupal,"Barcelona, España",02/02/12
Programador informático,"Barcelona, España",13/03/15
Dissenyador/a gràfic/a,"Barcelona, España",30/11/15
Account Manager,"Barcelona, España",16/02/16
Artista Conceptual,"Madrid, España",08/01/11
Diseñador/a Gráfico/a,"L'Hospitalet de Llobregat, España",09/04/15
2D Compo Artist - Rotoscopia,"Madrid, España",25/03/11
Director de Cuentas  Bilingüe,"Camargo, España",15/04/16
Ilustrador o diseñador gráfico (Urgente),"Valencia, España",02/08/11
Comercial Publicidad,"Madrid, España",15/09/15
Producer/Comercial,"Barcelona, España",30/06/10
Diseñador Gráfico y Dinamizador de redes sociales,"Barcelona, España",06/11/09
IT Consultor/a SAP PP,"Cornellà de Llobregat, España",23/11/15
Diseño/Motion,"Ciudad de México, México",22/04/10
Instructores de Diseño Web y Marketing Interactivo,"Madrid, España",02/03/12
Director de Arte/Diseñador Gráfico,"Madrid, España",15/12/14
Becario Diseño Gráfico,"Madrid, España",23/10/15
"Formador para Curso avanzado en Programación javaScript, CSS3...","Madrid, España",02/01/14
Maquetador/Desarrollador,"Barcelona, España",25/03/10
programador web 2.0,"Alacant, España",01/09/10
Diseñador web,"Madrid, España",29/08/12
Programador Experto en Moodle,Teletrabajo,26/05/15
Ejecutivo de nuevos negocios / Comercial de Publicidad,"Barcelona, España",16/05/12
Programador Senior Back-end,"Barcelona, España",02/09/14
Analista-Programador Java/J2EE Madrid Centro,"Madrid, España",28/03/13
Diseñador Industrial,"Valencia, España",15/02/17
Programador Freelance experto en Magento/PrestaShop,"Madrid, España",21/09/11
Diseñador gráfico,"Logroño, España",24/11/13
QA,"Barcelona, España",04/04/14
Programador de Joomla!,En remoto,14/01/10
Analista Programador .NET,"Barcelona, España",10/01/17
Email Marketing Intern,"Barcelona, España",28/04/11
Senior Android Developer,"Berlín, Alemania",07/08/13
Desarrollador Web Senior,"Madrid, España",14/07/14
Head of Motion Graphics,"Santa Cruz de la Sierra, Bolivia, Estado plurinacional de",16/07/13
Desarrollador Web,"Madrid, España",24/08/13
Diseñador Gráfico,"Murcia, España",11/11/16
Jefe de proyectos Android,"Reus, España",03/04/12
Diseñador Gráfico,"Valencia, España",27/01/15
Social Media Strategist,"Barcelona, España",18/11/10
Programador Web Junior,"Las Rozas, España",14/04/10
Especialista SEO/SEM,"Madrid, España",18/02/12
Operador de Adobe Illustrator,"Barcelona, España",01/06/10
Programador especialista en NoSQL.,"Barcelona, España",30/10/14
Becario - Diseño Web,"Madrid, España",05/06/14
INGENIERO INFORMÁTICO JUNIOR | Especialidad en Diseño y Maque...,"Madrid, España",08/11/11
Diseñador/a digital,"Barcelona, España",05/11/13
Passionate Web Developer (PHP and/or Rails),"Barcelona, España",01/02/10
"¿Un CM que ha trabajado 15 años como creativo publicitario, h...","Madrid, España",02/06/11
Fotógrafo Freelance,"Tarragona, España",24/01/13
Becario Community Manager,En remoto,16/09/11
Diseñador web y Aplicaciones Móviles,"Madrid, España",30/09/16
Junior SEO,"Madrid, España",14/10/15
Digital Product Designer,"Madrid, España",15/06/16
Analista Programador Senior .NET,"Barcelona, España",27/07/15
Tecnico de Marketing- LEFRIK,"Madrid, España",15/11/11
Diseñador y desarrollador frontend,"Las Rozas, España",29/08/12
Big Data Architect,"Madrid, España",04/11/16
Programador/a freelance experto/a en PrestaShop,"Madrid, España",09/12/15
Community Manager,"Fuenlabrada, España",31/01/17
Formador de Marketing On line,"A Coruña, España",11/02/14
Frontend Developer,"Barcelona, España",22/09/15
Diseñador Gráfico,"Madrid, España",10/07/14
Desarollador frontend mobile web,"Barcelona, España",14/03/13
Journalist – Web Content and SEO Editor (Periodista),Indifferent,20/09/13
Animadores para serie 3D,"Barcelona, España",11/03/15
Desarrollador Web,Indiferente,17/08/13
Diseñador Web / Programador,"Lérida, España",15/11/13
Prestashop + frontend,"Madrid, España",19/09/11
Diseñador/a Gráfico/Digital,"Barcelona, España",16/11/15
Copy  Creativo digital,"Barcelona, España",11/10/13
Se busca programador web junior recién titulado,"Barcelona, España",13/09/10
Desarrollador Software Senior,"Madrid, España",12/11/14
Diseñador/a Senior Tricotosa - Oficina de Diseño - Barcelona,En remoto,18/07/11
Diseñador Web - Redes sociales - SEM/SEO,"Madrid, España",01/06/15
Comercial Senior Sector Eventos,"Rivas-Vaciamadrid, España",15/03/17
Especialista en gestión de proyectos web (project manager),"Zaragoza, España",13/04/11
Programador informático,"Los Alcázares, España",04/03/10
Freelances para equipo creativo,"Madrid, España",18/10/08
Content/Project Manager Digital,"Madrid, España",25/06/10
Copy creativo/a,"Madrid, España",02/03/09
Diseñador/Programador Web. Flash y CSS,"Madrid, España",28/04/10
Experto SEO y analítica web,"Madrid, España",10/03/11
Diseñador Maquetador HTML-CSS Freelance,"Barcelona, España",06/02/12
Frontend HTML,"Madrid, España",14/12/16
Jefe de Producción,"Madrid, España",08/02/10
Performance Sales Manager,"Madrid, España",31/03/16
Developer,"Barcelona, España",04/11/16
Programador HTML + Flash y action script,"Madrid, España",19/04/11
Freelance Interactive Designer,"Barcelona, España",13/09/13
Animador 3D Freelance,"Madrid, España",01/02/12
Desarrollo software control paneles LED,"Barcelona, España",05/11/14
Becario SEO - Marketing online,"Barcelona, España",29/03/16
Copy creativo freelance,"Madrid, España",27/02/09
"Diseñador/a gráfico/a , media jornada","Madrid, España",19/10/11
Programador/Diseñador Flash freelance,"Madrid, España",22/04/10
Desarrollador Drupal/php,"Madrid, España",09/02/11
Director de Cuentas,"Madrid, España",26/01/16
Técnico en foros freelance Barcelona,"Barcelona, España",07/03/11
Copy,"Barcelona, España",07/11/11
Front-end/Flash developer,"Barcelona, España",05/02/09
"WebMaster php, HTML, javascript","Madrid, España",26/05/11
Project Manager Junior,"Nom Pen, Camboya",15/10/15
Technical Project Manager. National and European Projects,"Barcelona, España",22/05/15
Diseñador web experto en usabilidad,"Barcelona, España",07/04/11
Programador BASIC,En remoto,08/03/11
Analista Funcional 4GL,"Madrid, España",09/02/16
Diseñador Web Sr. (Flash y Rich Media),"Madrid, España",29/03/12
Diseñador Web Freelance,Indiferente,22/04/14
Diseñador Gráfico,"Lugo, España",31/03/10
Desarrollador/a iOS,"Barcelona, España",10/07/14
Becari@ Produccion de campañas.,"Rivas-Vaciamadrid, España",02/02/12
Programador html/php/flash EXTREMADURA,-,20/02/12
WEB DESIGNER,"Sitges, España",19/05/11
Website Optimizer,"Barcelona, España",11/10/11
Diseñador/a Gráfico/a,"Barcelona, España",14/04/14
Especialista PPC/SEM,"Madrid, España",29/09/16
Customer Service Specialist (italiano),"Barcelona, España",28/06/16
Retocadores,"Barcelona, España",13/07/09
Graphic Design Internship,"Barcelona, España",23/02/15
Ilustrador / Diseñador Gráfico,"Ibiza, España",05/10/16
Desarrollador Senior de Aplicaciones Móviles,En remoto,06/10/16
Becario Diseño,"Barcelona, España",14/09/15
Programador Front-end,"Madrid, España",17/02/16
Becaria de Diseño Gráfico,"Barcelona, España",11/10/16
Comercial-Ejecutivo de cuentas freelance,En remoto,09/06/09
SEO/SEM Specialist,"Barcelona, España",14/09/11
Programador freelance para proyecto web,Indistinto,29/11/13
"Web designer, UX Designer, UI Designer, User Experience archi...","Barcelona, España",18/10/11
Software Engineer,"Barcelona, España",08/01/15
Experto en Prestashop Freelance,"Madrid, España",07/01/14
Diseñador gráfico/Marketing,"Madrid, España",30/01/17
Programador/Maquetador web,En remoto,19/01/11
Desarrollador,"Madrid, España",26/11/13
Assistant Web Designer,"Alcalá de Henares, España",16/02/16
Maquetador HTML + CSS freelance,"Barcelona, España",06/12/10
Programador Web,"Valencia, España",29/07/16
Maquetador / Programador web,"Madrid, España",17/09/13
Web Developer,"Barcelona, España",10/03/16
Webmaster/programador junior PHP,"Barcelona, España",21/08/13
Application Architect - Java,"Barcelona, España",05/04/16
Desarrollador de PHP con conocimientos de Frameworks,Remoto,06/11/15
Montador de vídeo (urgente. 1 día),"Madrid, España",13/11/09
Product Manager,Indiferente,19/06/13
PL/SQL PROGRAMMER,"Barcelona, España",06/02/12
Account Manager Junior AdWords,"Barcelona, España",29/08/16
Programadores Cobol / Pacbase,"Madrid, España",19/04/11
Programadores PHP/ASP,En remoto,24/06/09
Programador y Diseñador Web freelance,"Madrid, España",19/03/09
"Apoyo en gestión wordpress, generar informes para empresa ded...","Madrid, España",29/02/12
PROGRAMADOR PROYECTOS WORDPRESS,"Madrid, España",18/04/13
Operador de aplicaciones web y CMS,"Las Rozas, España",12/03/12
I+D + Diseñador/a gráfico/a,"Barberà del Vallès, España",18/11/13
Desarrollador Web,"Colombres, España",23/09/16
eLearning Specialist,"Barcelona, España",23/04/15
Community Manager Freelance,"Cornellà de Llobregat, España",01/09/15
Programador freelance,"Barcelona, España",24/02/10
Diseño gráfico/web,"Tordesillas, España",21/07/16
BECARIO | DISEÑADOR &amp;amp; PROGRAMADOR DE WEB,"Barcelona, España",04/10/11
Programador php back-end / Wordpress,"Barcelona, España",22/04/14
Maquetador Keynote,"Majadahonda, España",10/09/12
Maquetador web junior XHTML+CSS,"Madrid, España",10/02/10
Becario diseño,"Madrid, España",25/10/16
Desarrollador Backend y/o Frontend,"Madrid, España",09/06/14
Desarrollador PHP/Woocommerce,En remoto,13/12/16
Diseñador Front - Flashero,"Madrid, España",01/07/13
Diseñador/Maquetador Departamento Marketing Corporativo,"Madrid, España",31/05/16
Junior Designer,"Madrid, España",05/07/12
Programador Unity 3d,"Les Borges Blanques, España",09/09/14
Programador/a de moviles iPhone/Android/Symbian/J2ME,"Madrid, España",13/10/10
Frontend Engineer,"Madrid, España",18/11/15
Desarrollador Aplicaciones Móviles Nativas Android y IOS,"Madrid, España",23/02/16
Becario - Copy Junior on/off,"L'Hospitalet de Llobregat, España",12/11/14
CRM Email Marketing,"Madrid, España",08/04/16
Analista Tibco,"Madrid, España",21/02/12
Programador Web Team Leader,"Barcelona, España",14/11/14
Data Governance,"Madrid, España",15/01/16
Sales Events Manager,"Barcelona, España",14/04/16
Maquetador Experto HTML5 y CSS,"Garland, Estados Unidos",22/07/15
Technical Support Manager,"Barcelona, España",27/12/11
Programador Banners,"Madrid, España",15/07/16
Desarrollador PHP - Drupal,"Valladolid, España",27/01/17
Frontend Developer - AngularJS,"Barcelona, España",16/06/15
Programador de Drupal para modificar una web,"Madrid, España",06/05/15
Becario Designer/Web Programer,"Barcelona, España",06/10/10
UI Designer,"Bucarest, Rumanía",01/10/13
Full-Stack Javascript Software Craftsman,"Pozuelo de Alarcón, España",09/03/17
Freelance Diseñador-programador Flash/HTML,"Madrid, España",28/01/15
Freelance ASP.Net para aplicaciones en Facebook,"Madrid, España",19/02/12
Programador Creativo HTML5 / Flash (AS2 + AS3),"Madrid, España",03/09/13
Programador Android,"Madrid, España",12/12/16
Freelance Comunicación y Prensa,En remoto,17/11/16
Proveedores de producción digital,"Madrid, España",02/11/09
Web Master,"Barcelona, España",04/12/15
Marketing Manager,"Barcelona, España",22/05/13
Maquetador Flash,"Madrid, España",11/05/10
Diseñador/a gráfico/a,"Oviedo, España",13/03/17
Diseñador grafico/multimedia,"Woodside, Estados Unidos",13/10/10
"Reporting, Gestion y desarrollo de bases de datos y programac...","Villanueva de la Cañada, España",17/10/12
ONLINE PROGRAMMER,"Madrid, España",10/07/11
Desarrollador(es) Aplicaciones Web / Móviles (iOS&Android) Na...,En remoto,22/08/16
Magento,"Estamos en Bogotá - Colombia, es un trabajo remoto",11/12/12
Diseñador Web en prácticas,"Barcelona, España",29/07/09
Diseñador gráfico web presencial o freelance,"Valencia, España",04/06/12
Organizador de Eventos,"Barcelona, España",23/05/11
Desarrollador App Android y PHP,"Barcelona, España",13/11/14
Prácticas en Social Media,"Barcelona, España",15/09/15
Diseñador/a Grafico | Edición de video,"Barcelona, España",04/03/15
Cinturón amarillo en HTML/CSS,"Las Rozas, España",29/04/14
Web Analytics Specialist,"Barcelona, España",27/02/15
Administrador de bases de datos-Portugal,"Lisboa, Portugal",04/09/13
Programador Frontend,"Madrid, España",05/01/15
Alquilo espacio compartido para trabajo .,"Madrid, España",04/11/11
Maquetador,"Barcelona, España",06/06/16
Programador junior .NET,"Madrid, España",13/02/17
Director de Arte Senior,"Barcelona, España",26/09/14
especialista en animación,"Madrid, España",29/04/15
Fotógrafo Bodas Autónomo,"Barcelona, España",15/10/12
Compositing Artist,"Ames, España",13/02/17
Senior PHP Developer,"Barcelona, España",10/02/14
Digital Designer/Art Director,En remoto,07/01/13
Gestor de Contenidos Web,"Murcia, España",12/09/12
Especialista en Marketing Digital y Comunicación,"Gijón, España",18/01/17
Programador sugar CRM,En remoto,10/08/11
Becario practicas Marketing Online,"Barcelona, España",28/07/11
Formador de Nuke en nivel basico y avanzado,"Madrid, España",06/06/12
Director de Negocio,"Madrid, España",19/10/09
Comercial Freelance,Desde Casa,04/02/13
Web Developer/Digital Executive,"L'Hospitalet de Llobregat, España",10/05/10
Desarrollador/ Diseñador Web,"Madrid, España",11/10/12
